"bsv"	"corpus"	"entity"	"lemma"	"prefLabel"	"context before"	"context after"	"location"	"number of words"	"features"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_AQUITAINE_N35_20191024_cle0eeb7e.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"e de risque : de la"	"jusqu'au stade 6 fe"	"8815-8820"	"2491"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_AQUITAINE_N35_20191024_cle0eeb7e.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"e de risque : de la"	"jusqu'au stade 3 fe"	"9267-9272"	"2491"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou-Charentes_10_20190416_cle8376ad.html"	"d2kab"	"BBCH 17 à 19"	"BBCH @card@ à @card@"	"stade secondaire BBCH 19"	": 7 à 12 feuilles ("	"). Surveillez l'arri"	"1229-1241"	"6340"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH19, skos-prefLabel=stade secondaire BBCH 19, form=BBCH 17 à 19"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou-Charentes_10_20190416_cle8376ad.html"	"d2kab"	"(en 17).
Tournesol
 Stade : semis en cours. Limaces : à surveiller. Oiseaux : à surveiller.
Blés d'hiver

Stade : s'étalent de 2 nœuds (32) à DFP (37).Piétin verse : hors période de gestion pour tous les blés.Septoriose : en progression, risque faible à modéré selon les situations.Rouilles et oïdium : encore présents, à surveiller sur les variétés sensibles. Pucerons : signalés sur feuilles mais hors période de risque.
Orges d'hiver
 Stade : majorité à DFP (37). Rhynchosporiose, helmintosporiose : présence modérée, à surveiller notamment en situation sans protection. Rouille naine et oïdium : présentes sur variété sensible. Pucerons : signalés sur feuilles mais hors période de risque. Septoriose de l'orge : merci de nous faire remonter vos observations en cas de détection.
Maïs
 Stade : semis en cours. Limaces : risque faible avec les faibles pluies annoncées.
Nota : le stade BBCH est entre parenthèses"	"( en @card@ ) . tournesol stade : semis en cours|cour . limace : à surveiller . oiseau : à surveiller . blé d ' hiver stade : s ' étaler de @card@ nœud ( @card@ ) à DFP ( @card@ ) . piétin verse : hors période de gestion pour tout le blé . Septoriose : en progression , risquer faible à modéré selon le situation . rouille et oïdium : encore présent , à surveiller sur le variété sensible . puceron : signaler sur feuille mais hors période de risque . Orges d ' hiver stade : majorité à DFP ( @card@ ) . Rhynchosporiose , helmintosporiose : présence modéré , à surveiller notamment en situation sans protection . rouille nain et oïdium : présent sur variété sensible . puceron : signaler sur feuille mais hors période de risque . Septoriose de l ' orge : merci de nous faire remonter votre observation en cas de détection . maïs stade : semis en cours|cour . limace : risquer faible avec le faible pluie annoncer . nota : le stade BBCH être entre parenthèse"	"stade secondaire BBCH 17"	"quelques situations"	". Nombre de parcelle"	"1546-2461"	"6340"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH17, skos-prefLabel=stade secondaire BBCH 17, form=(en 17).
Tournesol
 Stade : semis en cours. Limaces : à surveiller. Oiseaux : à surveiller.
Blés d'hiver

Stade : s'étalent de 2 nœuds (32) à DFP (37).Piétin verse : hors période de gestion pour tous les blés.Septoriose : en progression, risque faible à modéré selon les situations.Rouilles et oïdium : encore présents, à surveiller sur les variétés sensibles. Pucerons : signalés sur feuilles mais hors période de risque.
Orges d'hiver
 Stade : majorité à DFP (37). Rhynchosporiose, helmintosporiose : présence modérée, à surveiller notamment en situation sans protection. Rouille naine et oïdium : présentes sur variété sensible. Pucerons : signalés sur feuilles mais hors période de risque. Septoriose de l'orge : merci de nous faire remonter vos observations en cas de détection.
Maïs
 Stade : semis en cours. Limaces : risque faible avec les faibles pluies annoncées.
Nota : le stade BBCH est entre parenthèses"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou-Charentes_10_20190416_cle8376ad.html"	"d2kab"	"BBCH 60"	"BBCH @card@"	"stade secondaire BBCH 60"	"sé dès le stade F1 ("	"). Pour la période d"	"6130-6137"	"6340"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH60, skos-prefLabel=stade secondaire BBCH 60, form=BBCH 60"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou-Charentes_10_20190416_cle8376ad.html"	"d2kab"	"BBCH 70"	"BBCH @card@"	"stade secondaire BBCH 70"	"chute des pétales ("	") jusqu'à la fin de"	"6804-6811"	"6340"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH70, skos-prefLabel=stade secondaire BBCH 70, form=BBCH 70"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou-Charentes_10_20190416_cle8376ad.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"on, favorables à la"	"des sclérotes. Le c"	"7456-7467"	"6340"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou-Charentes_10_20190416_cle8376ad.html"	"d2kab"	"BBCH 73"	"BBCH @card@"	"stade secondaire BBCH 73"	"jusqu'au stade G4 ("	"). Seuil indicatif d"	"9705-9712"	"6340"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH73, skos-prefLabel=stade secondaire BBCH 73, form=BBCH 73"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou-Charentes_10_20190416_cle8376ad.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"e pour favoriser la"	"-levée même si la qu"	"11226-11237"	"6340"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou-Charentes_19_20190618_cle869d2b.html"	"d2kab"	"(19).
Pyrale : le pic de vol dans les Charentes est en cours en dép. 79 et 86.
Animateur filières
Khalid KOUBAÏTI FREDON Poitou-Charentes
khalid.koubaiti@fredonpc.fr
Animateurs délégués
Céréales à paille et Maïs Sandrine REGALDO et Romain TSCHEILLER / ARVALIS
s.regaldo@arvalis.fr r.tscheiller@arvalis.fr
Oléagineux Elodie TOURTON / Terres Inovia
e.tourton@terresinovia.fr
Protéagineux Agathe PENANT / Terres Inovia
a.penant@terresinovia.fr
Directeur de publication
Dominique GRACIET Président de la Chambre Régionale Nouvelle-Aquitaine Boulevard des Arcades 87060 LIMOGES Cedex 2 accueil@na.chambagri.fr
Supervision
DRAAF Service Régional de l'Alimentation Nouvelle-Aquitaine 22 Rue des Pénitents Blancs 87000 LIMOGES
Supervision site de Poitiers
Reproduction intégrale de ce bulletin autorisée. Reproduction partielle autorisée avec la mention"" extrait du bulletin de santé du végétal Nouvelle-Aquitaine Grandes cultures N°X du JJ/MM/AA ""
Sésamie : vol variable, stades baladeurs dans le sud Poitou-Charentes.
Cicadelle verte : faibles attaques.
 Diabrotica : la surveillance est de mise. Cliquez si Vous souhaitez surveiller ce ravageur ?
Nota : le stade BBCH est entre parenthèses"	"( @card@ ) . pyrale : le pic de vol dans le Charentes être en cours|cour en dép . @card@ et @card@ . animateur filière Khalid KOUBAÏTI fredon Poitou - Charentes khalid . koubaiti@fredonpc . fr animateur déléguer céréale à paille et maïs Sandrine REGALDO et Romain TSCHEILLER / ARVALIS s . regaldo@arvalis . fr r . tscheiller@arvalis . fr oléagineux Elodie TOURTON / terre Inovia e . tourton@terresinovia . fr Protéagineux Agathe PENANT / terre Inovia avoir . penant@terresinovia . fr directeur de publication Dominique GRACIET Président de le chambre régional nouveau - Aquitaine boulevard du arcade @card@ limoger cedex @card@ accueil@na . chambagri . fr supervision DRAAF service régional de l ' alimentation nouveau - Aquitaine @card@ rue du pénitent blanc @card@ limoger supervision site de Poitiers reproduction intégral de ce bulletin autoriser . reproduction partiel autoriser avec le mention "" extraire du bulletin de santé du végétal nouveau - Aquitaine grand culture N°X du JJ / messieurs / aa "" Sésamie : vol variable , stade baladeur dans le sud Poitou - Charentes . Cicadelle vert : faible attaque . Diabrotica : le surveillance être de mise . cliquer si vous souhaiter surveiller ce ravageur ? nota : le stade BBCH être entre parenthèse"	"stade secondaire BBCH 19"	"té à 10 12 feuilles"	". Pois protéagineux"	"406-1590"	"2804"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH19, skos-prefLabel=stade secondaire BBCH 19, form=(19).
Pyrale : le pic de vol dans les Charentes est en cours en dép. 79 et 86.
Animateur filières
Khalid KOUBAÏTI FREDON Poitou-Charentes
khalid.koubaiti@fredonpc.fr
Animateurs délégués
Céréales à paille et Maïs Sandrine REGALDO et Romain TSCHEILLER / ARVALIS
s.regaldo@arvalis.fr r.tscheiller@arvalis.fr
Oléagineux Elodie TOURTON / Terres Inovia
e.tourton@terresinovia.fr
Protéagineux Agathe PENANT / Terres Inovia
a.penant@terresinovia.fr
Directeur de publication
Dominique GRACIET Président de la Chambre Régionale Nouvelle-Aquitaine Boulevard des Arcades 87060 LIMOGES Cedex 2 accueil@na.chambagri.fr
Supervision
DRAAF Service Régional de l'Alimentation Nouvelle-Aquitaine 22 Rue des Pénitents Blancs 87000 LIMOGES
Supervision site de Poitiers
Reproduction intégrale de ce bulletin autorisée. Reproduction partielle autorisée avec la mention"" extrait du bulletin de santé du végétal Nouvelle-Aquitaine Grandes cultures N°X du JJ/MM/AA ""
Sésamie : vol variable, stades baladeurs dans le sud Poitou-Charentes.
Cicadelle verte : faibles attaques.
 Diabrotica : la surveillance est de mise. Cliquez si Vous souhaitez surveiller ce ravageur ?
Nota : le stade BBCH est entre parenthèses"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 53"	"BBCH @card@"	"stade secondaire BBCH 53"	"D2 majoritairement ("	"). Méligèthes : prés"	"1209-1216"	"2816"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH53, skos-prefLabel=stade secondaire BBCH 53, form=BBCH 53"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 29"	"BBCH @card@"	"stade secondaire BBCH 29"	"tade : fin-tallage ("	"), épi 1 cm (BBCH 30"	"1389-1396"	"2816"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH29, skos-prefLabel=stade secondaire BBCH 29, form=BBCH 29"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 30"	"BBCH @card@"	"stade secondaire BBCH 30"	"BBCH 29), épi 1 cm ("	") pour les plus avan"	"1409-1416"	"2816"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH30, skos-prefLabel=stade secondaire BBCH 30, form=BBCH 30"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 53"	"BBCH @card@"	"stade secondaire BBCH 53"	"tenant au stade D2 ("	") et 76% des parcell"	"1943-1950"	"2816"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH53, skos-prefLabel=stade secondaire BBCH 53, form=BBCH 53"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 51"	"BBCH @card@"	"stade secondaire BBCH 51"	"tteint le stade D1 ("	"). Etonnamment en ce"	"2007-2014"	"2816"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH51, skos-prefLabel=stade secondaire BBCH 51, form=BBCH 51"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 51"	"BBCH @card@"	"stade secondaire BBCH 51"	"stades : Stade D1 ("	") : "" Boutons accolé"	"2441-2448"	"2816"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH51, skos-prefLabel=stade secondaire BBCH 51, form=BBCH 51"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 53"	"BBCH @card@"	"stade secondaire BBCH 53"	"inales "". Stade D2 ("	") : "" Inflorescence"	"2525-2532"	"2816"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH53, skos-prefLabel=stade secondaire BBCH 53, form=BBCH 53"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 57"	"BBCH @card@"	"stade secondaire BBCH 57"	"visible "". Stade E ("	") : "" Boutons séparé"	"2619-2626"	"2816"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH57, skos-prefLabel=stade secondaire BBCH 57, form=BBCH 57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"tallage"	"tallage"	"stade principal BBCH 2"	"upart, au stade fin"	", les plus avancées"	"8669-8676"	"2816"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH2, skos-prefLabel=stade principal BBCH 2, form=tallage"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"tallage"	"tallage"	"stade principal BBCH 2"	"servées sont en fin"	"pour des dates de s"	"8794-8801"	"2816"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH2, skos-prefLabel=stade principal BBCH 2, form=tallage"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_PDT_03_du_19_05_15_cle091415.html"	"d2kab"	"levées"	"levée"	"stade secondaire BBCH 009 "	"sont pour certaines"	"et quelques unes fo"	"248-254"	"708"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levées"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_PDT_03_du_19_05_15_cle091415.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"de triage. Avec la"	"des pommes de terre"	"624-629"	"708"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_PDT_03_du_19_05_15_cle091415.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"rcelles en cours de"	"étaient rares. Le s"	"3452-3457"	"708"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_PDT_03_du_19_05_15_cle091415.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"nies : Stade 30% de"	"atteint Réserve de"	"3628-3633"	"708"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_02_du_29-10-19_cle8cbcac.html"	"d2kab"	"Germination"	"germination"	"stade principal BBCH 0"	"4 5 5 2 2 Pré-semis"	"Levée Première feui"	"3482-3493"	"4077"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=Germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_02_du_29-10-19_cle8cbcac.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"s aux limaces de la"	"au stade 3-4 feuill"	"9888-9893"	"4077"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_02_du_29-10-19_cle8cbcac.html"	"d2kab"	"tallage"	"tallage"	"stade principal BBCH 2"	"ont chétifs avec un"	"excessif, des dispa"	"12602-12609"	"4077"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH2, skos-prefLabel=stade principal BBCH 2, form=tallage"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_02_du_29-10-19_cle8cbcac.html"	"d2kab"	"tallage"	"tallage"	"stade principal BBCH 2"	"ille et jusqu'à fin"	". Le risque est plus"	"13203-13210"	"4077"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH2, skos-prefLabel=stade principal BBCH 2, form=tallage"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_02_du_29-10-19_cle8cbcac.html"	"d2kab"	"tallage"	"tallage"	"stade principal BBCH 2"	"jusqu'au stade fin"	". Une fois les plant"	"13687-13694"	"4077"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH2, skos-prefLabel=stade principal BBCH 2, form=tallage"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_02_du_29-10-19_cle8cbcac.html"	"d2kab"	"tallage"	"tallage"	"stade principal BBCH 2"	"ntaison : plantes à"	"excessif restant na"	"14908-14915"	"4077"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH2, skos-prefLabel=stade principal BBCH 2, form=tallage"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_02_du_29-10-19_cle8cbcac.html"	"d2kab"	"tallage"	"tallage"	"stade principal BBCH 2"	"chétive mais pas de"	"excessif- Hauteur d"	"15068-15075"	"4077"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH2, skos-prefLabel=stade principal BBCH 2, form=tallage"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_02_du_29-10-19_cle8cbcac.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"e sensibilité De la"	"à 3-4 feuilles. Des"	"15781-15786"	"4077"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_02_du_29-10-19_cle8cbcac.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"ante : manques à la"	"(germes dévorés ava"	"17726-17731"	"4077"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_02_du_29-10-19_cle8cbcac.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"oncernées. Après la"	": feuilles effiloch"	"17863-17868"	"4077"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_06_du_26-11-19_cle81855b.html"	"d2kab"	"tallage"	"tallage"	"stade principal BBCH 2"	"3 feuilles et début"	", pour un semis en m"	"3268-3275"	"4115"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH2, skos-prefLabel=stade principal BBCH 2, form=tallage"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_06_du_26-11-19_cle81855b.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"s aux limaces de la"	"au stade 3-4 feuill"	"10259-10264"	"4115"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_06_du_26-11-19_cle81855b.html"	"d2kab"	"tallage"	"tallage"	"stade principal BBCH 2"	"ont chétifs avec un"	"excessif, des dispa"	"12688-12695"	"4115"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH2, skos-prefLabel=stade principal BBCH 2, form=tallage"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_06_du_26-11-19_cle81855b.html"	"d2kab"	"tallage"	"tallage"	"stade principal BBCH 2"	"ille et jusqu'à fin"	". Le risque est plus"	"13289-13296"	"4115"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH2, skos-prefLabel=stade principal BBCH 2, form=tallage"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_06_du_26-11-19_cle81855b.html"	"d2kab"	"tallage"	"tallage"	"stade principal BBCH 2"	"jusqu'au stade fin"	". Une fois les plant"	"13773-13780"	"4115"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH2, skos-prefLabel=stade principal BBCH 2, form=tallage"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_06_du_26-11-19_cle81855b.html"	"d2kab"	"tallage"	"tallage"	"stade principal BBCH 2"	"ntaison : plantes à"	"excessif restant na"	"14994-15001"	"4115"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH2, skos-prefLabel=stade principal BBCH 2, form=tallage"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_06_du_26-11-19_cle81855b.html"	"d2kab"	"tallage"	"tallage"	"stade principal BBCH 2"	"chétive mais pas de"	"excessif- Hauteur d"	"15154-15161"	"4115"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH2, skos-prefLabel=stade principal BBCH 2, form=tallage"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_06_du_26-11-19_cle81855b.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"e sensibilité De la"	"à 3-4 feuilles. Des"	"15867-15872"	"4115"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_06_du_26-11-19_cle81855b.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"ante : manques à la"	"(germes dévorés ava"	"17812-17817"	"4115"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_cereales_paille_06_du_26-11-19_cle81855b.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"oncernées. Après la"	": feuilles effiloch"	"17949-17954"	"4115"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
